fid,name,left,top,right,bottom,id,Lat Grid,Lon Grid,Grid,Event Count
3635,Bronx,-73.903,40.8172,-73.8988,40.813,8695,76,84,Lat76Lon84,253
3618,Bronx,-73.903,40.813,-73.8988,40.8088,8696,75,84,Lat75Lon84,112
3616,Bronx,-73.903,40.8088,-73.8988,40.8046,8697,74,84,Lat74Lon84,0
3622,Bronx,-73.903,40.8046,-73.8988,40.8004,8698,73,84,Lat73Lon84,0
3620,Bronx,-73.903,40.8004,-73.8988,40.7962,8699,72,84,Lat72Lon84,0
1831,Queens,-73.903,40.7962,-73.8988,40.792,8700,71,84,Lat71Lon84,0
1829,Queens,-73.903,40.792,-73.8988,40.7878,8701,70,84,Lat70Lon84,0
1834,Queens,-73.903,40.7878,-73.8988,40.7836,8702,69,84,Lat69Lon84,0
1832,Queens,-73.903,40.7836,-73.8988,40.7794,8703,68,84,Lat68Lon84,7
174,Queens,-73.903,40.7794,-73.8988,40.7752,8704,67,84,Lat67Lon84,36
172,Queens,-73.903,40.7752,-73.8988,40.771,8705,66,84,Lat66Lon84,98
178,Queens,-73.903,40.771,-73.8988,40.7668,8706,65,84,Lat65Lon84,63
176,Queens,-73.903,40.7668,-73.8988,40.7626,8707,64,84,Lat64Lon84,0
181,Queens,-73.903,40.7626,-73.8988,40.7584,8708,63,84,Lat63Lon84,0
180,Queens,-73.903,40.7584,-73.8988,40.7542,8709,62,84,Lat62Lon84,61
183,Queens,-73.903,40.7542,-73.8988,40.75,8710,61,84,Lat61Lon84,108
182,Queens,-73.903,40.75,-73.8988,40.7458,8711,60,84,Lat60Lon84,208
158,Queens,-73.903,40.7458,-73.8988,40.7416,8712,59,84,Lat59Lon84,96
157,Queens,-73.903,40.7416,-73.8988,40.7374,8713,58,84,Lat58Lon84,190
162,Queens,-73.903,40.7374,-73.8988,40.7332,8714,57,84,Lat57Lon84,94
160,Queens,-73.903,40.7332,-73.8988,40.729,8715,56,84,Lat56Lon84,53
166,Queens,-73.903,40.729,-73.8988,40.7248,8716,55,84,Lat55Lon84,35
163,Queens,-73.903,40.7248,-73.8988,40.7206,8717,54,84,Lat54Lon84,62
170,Queens,-73.903,40.7206,-73.8988,40.7164,8718,53,84,Lat53Lon84,50
168,Queens,-73.903,40.7164,-73.8988,40.7122,8719,52,84,Lat52Lon84,105
185,Queens,-73.903,40.7122,-73.8988,40.708,8720,51,84,Lat51Lon84,79
184,Queens,-73.903,40.708,-73.8988,40.7038,8721,50,84,Lat50Lon84,176
187,Queens,-73.903,40.7038,-73.8988,40.6996,8722,49,84,Lat49Lon84,151
186,Queens,-73.903,40.6996,-73.8988,40.6954,8723,48,84,Lat48Lon84,156
189,Queens,-73.903,40.6954,-73.8988,40.6912,8724,47,84,Lat47Lon84,28
188,Queens,-73.903,40.6912,-73.8988,40.687,8725,46,84,Lat46Lon84,0
190,Queens,-73.903,40.687,-73.8988,40.6828,8726,45,84,Lat45Lon84,0
5371,Brooklyn,-73.903,40.6828,-73.8988,40.6786,8727,44,84,Lat44Lon84,12
5355,Brooklyn,-73.903,40.6786,-73.8988,40.6744,8728,43,84,Lat43Lon84,195
5354,Brooklyn,-73.903,40.6744,-73.8988,40.6702,8729,42,84,Lat42Lon84,152
5357,Brooklyn,-73.903,40.6702,-73.8988,40.666,8730,41,84,Lat41Lon84,233
5356,Brooklyn,-73.903,40.666,-73.8988,40.6618,8731,40,84,Lat40Lon84,338
5360,Brooklyn,-73.903,40.6618,-73.8988,40.6576,8732,39,84,Lat39Lon84,59
5358,Brooklyn,-73.903,40.6576,-73.8988,40.6534,8733,38,84,Lat38Lon84,40
5363,Brooklyn,-73.903,40.6534,-73.8988,40.6492,8734,37,84,Lat37Lon84,98
5361,Brooklyn,-73.903,40.6492,-73.8988,40.645,8735,36,84,Lat36Lon84,135
5380,Brooklyn,-73.903,40.645,-73.8988,40.6408,8736,35,84,Lat35Lon84,72
5379,Brooklyn,-73.903,40.6408,-73.8988,40.6366,8737,34,84,Lat34Lon84,76
5384,Brooklyn,-73.903,40.6366,-73.8988,40.6324,8738,33,84,Lat33Lon84,77
5383,Brooklyn,-73.903,40.6324,-73.8988,40.6282,8739,32,84,Lat32Lon84,119
5389,Brooklyn,-73.903,40.6282,-73.8988,40.624,8740,31,84,Lat31Lon84,35
5386,Brooklyn,-73.903,40.624,-73.8988,40.6198,8741,30,84,Lat30Lon84,8
5393,Brooklyn,-73.903,40.6198,-73.8988,40.6156,8742,29,84,Lat29Lon84,19
5391,Brooklyn,-73.903,40.6156,-73.8988,40.6114,8743,28,84,Lat28Lon84,29
5374,Brooklyn,-73.903,40.6114,-73.8988,40.6072,8744,27,84,Lat27Lon84,0
5373,Brooklyn,-73.903,40.6072,-73.8988,40.603,8745,26,84,Lat26Lon84,0
191,Queens,-73.903,40.5652,-73.8988,40.561,8755,16,84,Lat16Lon84,13
193,Queens,-73.903,40.561,-73.8988,40.5568,8756,15,84,Lat15Lon84,0
192,Queens,-73.903,40.5568,-73.8988,40.5526,8757,14,84,Lat14Lon84,0
4111,Bronx,-73.8988,40.9138,-73.8946,40.9096,8774,99,85,Lat99Lon85,63
4108,Bronx,-73.8988,40.9096,-73.8946,40.9054,8775,98,85,Lat98Lon85,81
4088,Bronx,-73.8988,40.9054,-73.8946,40.9012,8776,97,85,Lat97Lon85,97
4086,Bronx,-73.8988,40.9012,-73.8946,40.897,8777,96,85,Lat96Lon85,87
4090,Bronx,-73.8988,40.897,-73.8946,40.8928,8778,95,85,Lat95Lon85,47
4089,Bronx,-73.8988,40.8928,-73.8946,40.8886,8779,94,85,Lat94Lon85,99
4095,Bronx,-73.8988,40.8886,-73.8946,40.8844,8780,93,85,Lat93Lon85,73
4093,Bronx,-73.8988,40.8844,-73.8946,40.8802,8781,92,85,Lat92Lon85,111
4099,Bronx,-73.8988,40.8802,-73.8946,40.876,8782,91,85,Lat91Lon85,80
4097,Bronx,-73.8988,40.876,-73.8946,40.8718,8783,90,85,Lat90Lon85,38
4132,Bronx,-73.8988,40.8718,-73.8946,40.8676,8784,89,85,Lat89Lon85,183
4130,Bronx,-73.8988,40.8676,-73.8946,40.8634,8785,88,85,Lat88Lon85,268
4134,Bronx,-73.8988,40.8634,-73.8946,40.8592,8786,87,85,Lat87Lon85,713
4133,Bronx,-73.8988,40.8592,-73.8946,40.855,8787,86,85,Lat86Lon85,404
4136,Bronx,-73.8988,40.855,-73.8946,40.8508,8788,85,85,Lat85Lon85,340
4135,Bronx,-73.8988,40.8508,-73.8946,40.8466,8789,84,85,Lat84Lon85,469
4138,Bronx,-73.8988,40.8466,-73.8946,40.8424,8790,83,85,Lat83Lon85,96
4137,Bronx,-73.8988,40.8424,-73.8946,40.8382,8791,82,85,Lat82Lon85,37
4117,Bronx,-73.8988,40.8382,-73.8946,40.834,8792,81,85,Lat81Lon85,41
4114,Bronx,-73.8988,40.834,-73.8946,40.8298,8793,80,85,Lat80Lon85,262
4121,Bronx,-73.8988,40.8298,-73.8946,40.8256,8794,79,85,Lat79Lon85,291
4119,Bronx,-73.8988,40.8256,-73.8946,40.8214,8795,78,85,Lat78Lon85,238
4125,Bronx,-73.8988,40.8214,-73.8946,40.8172,8796,77,85,Lat77Lon85,461
4123,Bronx,-73.8988,40.8172,-73.8946,40.813,8797,76,85,Lat76Lon85,336
4129,Bronx,-73.8988,40.813,-73.8946,40.8088,8798,75,85,Lat75Lon85,63
4127,Bronx,-73.8988,40.8088,-73.8946,40.8046,8799,74,85,Lat74Lon85,0
4140,Bronx,-73.8988,40.8046,-73.8946,40.8004,8800,73,85,Lat73Lon85,0
4139,Bronx,-73.8988,40.8004,-73.8946,40.7962,8801,72,85,Lat72Lon85,0
226,Queens,-73.8988,40.7962,-73.8946,40.792,8802,71,85,Lat71Lon85,0
224,Queens,-73.8988,40.792,-73.8946,40.7878,8803,70,85,Lat70Lon85,0
229,Queens,-73.8988,40.7878,-73.8946,40.7836,8804,69,85,Lat69Lon85,0
228,Queens,-73.8988,40.7836,-73.8946,40.7794,8805,68,85,Lat68Lon85,8
231,Queens,-73.8988,40.7794,-73.8946,40.7752,8806,67,85,Lat67Lon85,36
230,Queens,-73.8988,40.7752,-73.8946,40.771,8807,66,85,Lat66Lon85,45
208,Queens,-73.8988,40.771,-73.8946,40.7668,8808,65,85,Lat65Lon85,75
206,Queens,-73.8988,40.7668,-73.8946,40.7626,8809,64,85,Lat64Lon85,7
212,Queens,-73.8988,40.7626,-73.8946,40.7584,8810,63,85,Lat63Lon85,55
210,Queens,-73.8988,40.7584,-73.8946,40.7542,8811,62,85,Lat62Lon85,133
216,Queens,-73.8988,40.7542,-73.8946,40.75,8812,61,85,Lat61Lon85,88
214,Queens,-73.8988,40.75,-73.8946,40.7458,8813,60,85,Lat60Lon85,239
220,Queens,-73.8988,40.7458,-73.8946,40.7416,8814,59,85,Lat59Lon85,100
218,Queens,-73.8988,40.7416,-73.8946,40.7374,8815,58,85,Lat58Lon85,66
243,Queens,-73.8988,40.7374,-73.8946,40.7332,8816,57,85,Lat57Lon85,68
241,Queens,-73.8988,40.7332,-73.8946,40.729,8817,56,85,Lat56Lon85,50
246,Queens,-73.8988,40.729,-73.8946,40.7248,8818,55,85,Lat55Lon85,106
244,Queens,-73.8988,40.7248,-73.8946,40.7206,8819,54,85,Lat54Lon85,29
248,Queens,-73.8988,40.7206,-73.8946,40.7164,8820,53,85,Lat53Lon85,5
247,Queens,-73.8988,40.7164,-73.8946,40.7122,8821,52,85,Lat52Lon85,59
250,Queens,-73.8988,40.7122,-73.8946,40.708,8822,51,85,Lat51Lon85,77
249,Queens,-73.8988,40.708,-73.8946,40.7038,8823,50,85,Lat50Lon85,224
233,Queens,-73.8988,40.7038,-73.8946,40.6996,8824,49,85,Lat49Lon85,166
232,Queens,-73.8988,40.6996,-73.8946,40.6954,8825,48,85,Lat48Lon85,53
235,Queens,-73.8988,40.6954,-73.8946,40.6912,8826,47,85,Lat47Lon85,57
234,Queens,-73.8988,40.6912,-73.8946,40.687,8827,46,85,Lat46Lon85,0
237,Queens,-73.8988,40.687,-73.8946,40.6828,8828,45,85,Lat45Lon85,4
5409,Brooklyn,-73.8988,40.6828,-73.8946,40.6786,8829,44,85,Lat44Lon85,21
5412,Brooklyn,-73.8988,40.6786,-73.8946,40.6744,8830,43,85,Lat43Lon85,179
5411,Brooklyn,-73.8988,40.6744,-73.8946,40.6702,8831,42,85,Lat42Lon85,221
5428,Brooklyn,-73.8988,40.6702,-73.8946,40.666,8832,41,85,Lat41Lon85,434
5426,Brooklyn,-73.8988,40.666,-73.8946,40.6618,8833,40,85,Lat40Lon85,488
5432,Brooklyn,-73.8988,40.6618,-73.8946,40.6576,8834,39,85,Lat39Lon85,176
5430,Brooklyn,-73.8988,40.6576,-73.8946,40.6534,8835,38,85,Lat38Lon85,119
5436,Brooklyn,-73.8988,40.6534,-73.8946,40.6492,8836,37,85,Lat37Lon85,299
5434,Brooklyn,-73.8988,40.6492,-73.8946,40.645,8837,36,85,Lat36Lon85,263
5440,Brooklyn,-73.8988,40.645,-73.8946,40.6408,8838,35,85,Lat35Lon85,205
5438,Brooklyn,-73.8988,40.6408,-73.8946,40.6366,8839,34,85,Lat34Lon85,99
5415,Brooklyn,-73.8988,40.6366,-73.8946,40.6324,8840,33,85,Lat33Lon85,120
5414,Brooklyn,-73.8988,40.6324,-73.8946,40.6282,8841,32,85,Lat32Lon85,47
5417,Brooklyn,-73.8988,40.6282,-73.8946,40.624,8842,31,85,Lat31Lon85,0
5416,Brooklyn,-73.8988,40.624,-73.8946,40.6198,8843,30,85,Lat30Lon85,10
5420,Brooklyn,-73.8988,40.6198,-73.8946,40.6156,8844,29,85,Lat29Lon85,7
5418,Brooklyn,-73.8988,40.6156,-73.8946,40.6114,8845,28,85,Lat28Lon85,0
5424,Brooklyn,-73.8988,40.6114,-73.8946,40.6072,8846,27,85,Lat27Lon85,2
5422,Brooklyn,-73.8988,40.6072,-73.8946,40.603,8847,26,85,Lat26Lon85,0
252,Queens,-73.8988,40.5694,-73.8946,40.5652,8856,17,85,Lat17Lon85,0
251,Queens,-73.8988,40.5652,-73.8946,40.561,8857,16,85,Lat16Lon85,1
253,Queens,-73.8988,40.561,-73.8946,40.5568,8858,15,85,Lat15Lon85,0
4160,Bronx,-73.8946,40.9138,-73.8904,40.9096,8876,99,86,Lat99Lon86,0
4157,Bronx,-73.8946,40.9096,-73.8904,40.9054,8877,98,86,Lat98Lon86,0
4164,Bronx,-73.8946,40.9054,-73.8904,40.9012,8878,97,86,Lat97Lon86,0
4162,Bronx,-73.8946,40.9012,-73.8904,40.897,8879,96,86,Lat96Lon86,0
4194,Bronx,-73.8946,40.897,-73.8904,40.8928,8880,95,86,Lat95Lon86,0
4192,Bronx,-73.8946,40.8928,-73.8904,40.8886,8881,94,86,Lat94Lon86,0
4196,Bronx,-73.8946,40.8886,-73.8904,40.8844,8882,93,86,Lat93Lon86,48
4195,Bronx,-73.8946,40.8844,-73.8904,40.8802,8883,92,86,Lat92Lon86,157
4198,Bronx,-73.8946,40.8802,-73.8904,40.876,8884,91,86,Lat91Lon86,0
4197,Bronx,-73.8946,40.876,-73.8904,40.8718,8885,90,86,Lat90Lon86,53
4200,Bronx,-73.8946,40.8718,-73.8904,40.8676,8886,89,86,Lat89Lon86,568
4199,Bronx,-73.8946,40.8676,-73.8904,40.8634,8887,88,86,Lat88Lon86,494
4179,Bronx,-73.8946,40.8634,-73.8904,40.8592,8888,87,86,Lat87Lon86,717
4176,Bronx,-73.8946,40.8592,-73.8904,40.855,8889,86,86,Lat86Lon86,432
4183,Bronx,-73.8946,40.855,-73.8904,40.8508,8890,85,86,Lat85Lon86,380
4181,Bronx,-73.8946,40.8508,-73.8904,40.8466,8891,84,86,Lat84Lon86,544
4187,Bronx,-73.8946,40.8466,-73.8904,40.8424,8892,83,86,Lat83Lon86,277
4185,Bronx,-73.8946,40.8424,-73.8904,40.8382,8893,82,86,Lat82Lon86,312
4191,Bronx,-73.8946,40.8382,-73.8904,40.834,8894,81,86,Lat81Lon86,202
4189,Bronx,-73.8946,40.834,-73.8904,40.8298,8895,80,86,Lat80Lon86,352
4210,Bronx,-73.8946,40.8298,-73.8904,40.8256,8896,79,86,Lat79Lon86,207
4209,Bronx,-73.8946,40.8256,-73.8904,40.8214,8897,78,86,Lat78Lon86,646
4212,Bronx,-73.8946,40.8214,-73.8904,40.8172,8898,77,86,Lat77Lon86,733
4211,Bronx,-73.8946,40.8172,-73.8904,40.813,8899,76,86,Lat76Lon86,89
4214,Bronx,-73.8946,40.813,-73.8904,40.8088,8900,75,86,Lat75Lon86,16
4213,Bronx,-73.8946,40.8088,-73.8904,40.8046,8901,74,86,Lat74Lon86,0
4216,Bronx,-73.8946,40.8046,-73.8904,40.8004,8902,73,86,Lat73Lon86,0
4215,Bronx,-73.8946,40.8004,-73.8904,40.7962,8903,72,86,Lat72Lon86,0
4202,Bronx,-73.8946,40.7962,-73.8904,40.792,8904,71,86,Lat71Lon86,0
258,Queens,-73.8946,40.792,-73.8904,40.7878,8905,70,86,Lat70Lon86,0
261,Queens,-73.8946,40.7878,-73.8904,40.7836,8906,69,86,Lat69Lon86,0
259,Queens,-73.8946,40.7836,-73.8904,40.7794,8907,68,86,Lat68Lon86,0
265,Queens,-73.8946,40.7794,-73.8904,40.7752,8908,67,86,Lat67Lon86,0
263,Queens,-73.8946,40.7752,-73.8904,40.771,8909,66,86,Lat66Lon86,50
269,Queens,-73.8946,40.771,-73.8904,40.7668,8910,65,86,Lat65Lon86,58
267,Queens,-73.8946,40.7668,-73.8904,40.7626,8911,64,86,Lat64Lon86,77
291,Queens,-73.8946,40.7626,-73.8904,40.7584,8912,63,86,Lat63Lon86,54
290,Queens,-73.8946,40.7584,-73.8904,40.7542,8913,62,86,Lat62Lon86,105
293,Queens,-73.8946,40.7542,-73.8904,40.75,8914,61,86,Lat61Lon86,134
292,Queens,-73.8946,40.75,-73.8904,40.7458,8915,60,86,Lat60Lon86,709
295,Queens,-73.8946,40.7458,-73.8904,40.7416,8916,59,86,Lat59Lon86,95
294,Queens,-73.8946,40.7416,-73.8904,40.7374,8917,58,86,Lat58Lon86,49
297,Queens,-73.8946,40.7374,-73.8904,40.7332,8918,57,86,Lat57Lon86,50
296,Queens,-73.8946,40.7332,-73.8904,40.729,8919,56,86,Lat56Lon86,47
279,Queens,-73.8946,40.729,-73.8904,40.7248,8920,55,86,Lat55Lon86,96
277,Queens,-73.8946,40.7248,-73.8904,40.7206,8921,54,86,Lat54Lon86,111
281,Queens,-73.8946,40.7206,-73.8904,40.7164,8922,53,86,Lat53Lon86,39
280,Queens,-73.8946,40.7164,-73.8904,40.7122,8923,52,86,Lat52Lon86,9
284,Queens,-73.8946,40.7122,-73.8904,40.708,8924,51,86,Lat51Lon86,0
282,Queens,-73.8946,40.708,-73.8904,40.7038,8925,50,86,Lat50Lon86,59
288,Queens,-73.8946,40.7038,-73.8904,40.6996,8926,49,86,Lat49Lon86,97
286,Queens,-73.8946,40.6996,-73.8904,40.6954,8927,48,86,Lat48Lon86,80
299,Queens,-73.8946,40.6954,-73.8904,40.6912,8928,47,86,Lat47Lon86,1
298,Queens,-73.8946,40.6912,-73.8904,40.687,8929,46,86,Lat46Lon86,0
300,Queens,-73.8946,40.687,-73.8904,40.6828,8930,45,86,Lat45Lon86,7.5
5476,Brooklyn,-73.8946,40.6828,-73.8904,40.6786,8931,44,86,Lat44Lon86,253
5481,Brooklyn,-73.8946,40.6786,-73.8904,40.6744,8932,43,86,Lat43Lon86,182
5480,Brooklyn,-73.8946,40.6744,-73.8904,40.6702,8933,42,86,Lat42Lon86,154
5483,Brooklyn,-73.8946,40.6702,-73.8904,40.666,8934,41,86,Lat41Lon86,279
5482,Brooklyn,-73.8946,40.666,-73.8904,40.6618,8935,40,86,Lat40Lon86,286
5463,Brooklyn,-73.8946,40.6618,-73.8904,40.6576,8936,39,86,Lat39Lon86,210
5462,Brooklyn,-73.8946,40.6576,-73.8904,40.6534,8937,38,86,Lat38Lon86,66
5465,Brooklyn,-73.8946,40.6534,-73.8904,40.6492,8938,37,86,Lat37Lon86,155
5464,Brooklyn,-73.8946,40.6492,-73.8904,40.645,8939,36,86,Lat36Lon86,126
5468,Brooklyn,-73.8946,40.645,-73.8904,40.6408,8940,35,86,Lat35Lon86,141
5466,Brooklyn,-73.8946,40.6408,-73.8904,40.6366,8941,34,86,Lat34Lon86,61
5472,Brooklyn,-73.8946,40.6366,-73.8904,40.6324,8942,33,86,Lat33Lon86,73
5470,Brooklyn,-73.8946,40.6324,-73.8904,40.6282,8943,32,86,Lat32Lon86,51
5493,Brooklyn,-73.8946,40.6282,-73.8904,40.624,8944,31,86,Lat31Lon86,0
5491,Brooklyn,-73.8946,40.624,-73.8904,40.6198,8945,30,86,Lat30Lon86,0
5497,Brooklyn,-73.8946,40.6198,-73.8904,40.6156,8946,29,86,Lat29Lon86,0
5495,Brooklyn,-73.8946,40.6156,-73.8904,40.6114,8947,28,86,Lat28Lon86,0
5500,Brooklyn,-73.8946,40.6114,-73.8904,40.6072,8948,27,86,Lat27Lon86,0
302,Queens,-73.8946,40.5694,-73.8904,40.5652,8958,17,86,Lat17Lon86,0
301,Queens,-73.8946,40.5652,-73.8904,40.561,8959,16,86,Lat16Lon86,22
63,Queens,-73.8946,40.561,-73.8904,40.5568,8960,15,86,Lat15Lon86,0
3847,Bronx,-73.8904,40.9096,-73.8862,40.9054,8979,98,87,Lat98Lon87,0
3855,Bronx,-73.8904,40.9054,-73.8862,40.9012,8980,97,87,Lat97Lon87,0
3852,Bronx,-73.8904,40.9012,-73.8862,40.897,8981,96,87,Lat96Lon87,0
3858,Bronx,-73.8904,40.897,-73.8862,40.8928,8982,95,87,Lat95Lon87,0
3857,Bronx,-73.8904,40.8928,-73.8862,40.8886,8983,94,87,Lat94Lon87,0
3830,Bronx,-73.8904,40.8886,-73.8862,40.8844,8984,93,87,Lat93Lon87,108
3827,Bronx,-73.8904,40.8844,-73.8862,40.8802,8985,92,87,Lat92Lon87,16
3835,Bronx,-73.8904,40.8802,-73.8862,40.876,8986,91,87,Lat91Lon87,37
3833,Bronx,-73.8904,40.876,-73.8862,40.8718,8987,90,87,Lat90Lon87,437
3839,Bronx,-73.8904,40.8718,-73.8862,40.8676,8988,89,87,Lat89Lon87,374
3837,Bronx,-73.8904,40.8676,-73.8862,40.8634,8989,88,87,Lat88Lon87,416
3844,Bronx,-73.8904,40.8634,-73.8862,40.8592,8990,87,87,Lat87Lon87,96
3842,Bronx,-73.8904,40.8592,-73.8862,40.855,8991,86,87,Lat86Lon87,354
3879,Bronx,-73.8904,40.855,-73.8862,40.8508,8992,85,87,Lat85Lon87,399
3876,Bronx,-73.8904,40.8508,-73.8862,40.8466,8993,84,87,Lat84Lon87,280
3883,Bronx,-73.8904,40.8466,-73.8862,40.8424,8994,83,87,Lat83Lon87,543
3881,Bronx,-73.8904,40.8424,-73.8862,40.8382,8995,82,87,Lat82Lon87,221
3887,Bronx,-73.8904,40.8382,-73.8862,40.834,8996,81,87,Lat81Lon87,388
3886,Bronx,-73.8904,40.834,-73.8862,40.8298,8997,80,87,Lat80Lon87,359
3891,Bronx,-73.8904,40.8298,-73.8862,40.8256,8998,79,87,Lat79Lon87,458
3890,Bronx,-73.8904,40.8256,-73.8862,40.8214,8999,78,87,Lat78Lon87,146
3862,Bronx,-73.8904,40.8214,-73.8862,40.8172,9000,77,87,Lat77Lon87,371
3860,Bronx,-73.8904,40.8172,-73.8862,40.813,9001,76,87,Lat76Lon87,497
3866,Bronx,-73.8904,40.813,-73.8862,40.8088,9002,75,87,Lat75Lon87,71
3864,Bronx,-73.8904,40.8088,-73.8862,40.8046,9003,74,87,Lat74Lon87,16
3870,Bronx,-73.8904,40.8046,-73.8862,40.8004,9004,73,87,Lat73Lon87,0
3868,Bronx,-73.8904,40.8004,-73.8862,40.7962,9005,72,87,Lat72Lon87,0
3875,Bronx,-73.8904,40.7962,-73.8862,40.792,9006,71,87,Lat71Lon87,4
71,Queens,-73.8904,40.792,-73.8862,40.7878,9007,70,87,Lat70Lon87,0
84,Queens,-73.8904,40.7878,-73.8862,40.7836,9008,69,87,Lat69Lon87,9
83,Queens,-73.8904,40.7836,-73.8862,40.7794,9009,68,87,Lat68Lon87,18
86,Queens,-73.8904,40.7794,-73.8862,40.7752,9010,67,87,Lat67Lon87,0
85,Queens,-73.8904,40.7752,-73.8862,40.771,9011,66,87,Lat66Lon87,9
88,Queens,-73.8904,40.771,-73.8862,40.7668,9012,65,87,Lat65Lon87,34
87,Queens,-73.8904,40.7668,-73.8862,40.7626,9013,64,87,Lat64Lon87,107
90,Queens,-73.8904,40.7626,-73.8862,40.7584,9014,63,87,Lat63Lon87,56
89,Queens,-73.8904,40.7584,-73.8862,40.7542,9015,62,87,Lat62Lon87,89
76,Queens,-73.8904,40.7542,-73.8862,40.75,9016,61,87,Lat61Lon87,228
75,Queens,-73.8904,40.75,-73.8862,40.7458,9017,60,87,Lat60Lon87,205
78,Queens,-73.8904,40.7458,-73.8862,40.7416,9018,59,87,Lat59Lon87,155
77,Queens,-73.8904,40.7416,-73.8862,40.7374,9019,58,87,Lat58Lon87,82
80,Queens,-73.8904,40.7374,-73.8862,40.7332,9020,57,87,Lat57Lon87,31
79,Queens,-73.8904,40.7332,-73.8862,40.729,9021,56,87,Lat56Lon87,101
82,Queens,-73.8904,40.729,-73.8862,40.7248,9022,55,87,Lat55Lon87,49
81,Queens,-73.8904,40.7248,-73.8862,40.7206,9023,54,87,Lat54Lon87,48
93,Queens,-73.8904,40.7206,-73.8862,40.7164,9024,53,87,Lat53Lon87,34
92,Queens,-73.8904,40.7164,-73.8862,40.7122,9025,52,87,Lat52Lon87,18
95,Queens,-73.8904,40.7122,-73.8862,40.708,9026,51,87,Lat51Lon87,23
94,Queens,-73.8904,40.708,-73.8862,40.7038,9027,50,87,Lat50Lon87,59
97,Queens,-73.8904,40.7038,-73.8862,40.6996,9028,49,87,Lat49Lon87,162
96,Queens,-73.8904,40.6996,-73.8862,40.6954,9029,48,87,Lat48Lon87,61
99,Queens,-73.8904,40.6954,-73.8862,40.6912,9030,47,87,Lat47Lon87,0
98,Queens,-73.8904,40.6912,-73.8862,40.687,9031,46,87,Lat46Lon87,103
91,Queens,-73.8904,40.687,-73.8862,40.6828,9032,45,87,Lat45Lon87,6.5
5250,Brooklyn,-73.8904,40.6828,-73.8862,40.6786,9033,44,87,Lat44Lon87,107
5253,Brooklyn,-73.8904,40.6786,-73.8862,40.6744,9034,43,87,Lat43Lon87,270
5252,Brooklyn,-73.8904,40.6744,-73.8862,40.6702,9035,42,87,Lat42Lon87,238
5255,Brooklyn,-73.8904,40.6702,-73.8862,40.666,9036,41,87,Lat41Lon87,138
5254,Brooklyn,-73.8904,40.666,-73.8862,40.6618,9037,40,87,Lat40Lon87,453
5258,Brooklyn,-73.8904,40.6618,-73.8862,40.6576,9038,39,87,Lat39Lon87,259
5256,Brooklyn,-73.8904,40.6576,-73.8862,40.6534,9039,38,87,Lat38Lon87,271
5271,Brooklyn,-73.8904,40.6534,-73.8862,40.6492,9040,37,87,Lat37Lon87,293
5269,Brooklyn,-73.8904,40.6492,-73.8862,40.645,9041,36,87,Lat36Lon87,24
5275,Brooklyn,-73.8904,40.645,-73.8862,40.6408,9042,35,87,Lat35Lon87,39
5273,Brooklyn,-73.8904,40.6408,-73.8862,40.6366,9043,34,87,Lat34Lon87,53
5280,Brooklyn,-73.8904,40.6366,-73.8862,40.6324,9044,33,87,Lat33Lon87,141
5277,Brooklyn,-73.8904,40.6324,-73.8862,40.6282,9045,32,87,Lat32Lon87,277
5284,Brooklyn,-73.8904,40.6282,-73.8862,40.624,9046,31,87,Lat31Lon87,0
5282,Brooklyn,-73.8904,40.624,-73.8862,40.6198,9047,30,87,Lat30Lon87,0
5264,Brooklyn,-73.8904,40.6156,-73.8862,40.6114,9049,28,87,Lat28Lon87,0
5265,Brooklyn,-73.8904,40.6114,-73.8862,40.6072,9050,27,87,Lat27Lon87,0
101,Queens,-73.8904,40.5694,-73.8862,40.5652,9060,17,87,Lat17Lon87,1
100,Queens,-73.8904,40.5652,-73.8862,40.561,9061,16,87,Lat16Lon87,0
102,Queens,-73.8904,40.561,-73.8862,40.5568,9062,15,87,Lat15Lon87,0
3907,Bronx,-73.8862,40.9096,-73.882,40.9054,9081,98,88,Lat98Lon88,0
3913,Bronx,-73.8862,40.9054,-73.882,40.9012,9082,97,88,Lat97Lon88,0
3911,Bronx,-73.8862,40.9012,-73.882,40.897,9083,96,88,Lat96Lon88,0
3916,Bronx,-73.8862,40.897,-73.882,40.8928,9084,95,88,Lat95Lon88,18
3915,Bronx,-73.8862,40.8928,-73.882,40.8886,9085,94,88,Lat94Lon88,0
3919,Bronx,-73.8862,40.8886,-73.882,40.8844,9086,93,88,Lat93Lon88,0
3918,Bronx,-73.8862,40.8844,-73.882,40.8802,9087,92,88,Lat92Lon88,314
3949,Bronx,-73.8862,40.8802,-73.882,40.876,9088,91,88,Lat91Lon88,176
3947,Bronx,-73.8862,40.876,-73.882,40.8718,9089,90,88,Lat90Lon88,240
3952,Bronx,-73.8862,40.8718,-73.882,40.8676,9090,89,88,Lat89Lon88,200
3951,Bronx,-73.8862,40.8676,-73.882,40.8634,9091,88,88,Lat88Lon88,11
3956,Bronx,-73.8862,40.8634,-73.882,40.8592,9092,87,88,Lat87Lon88,89
3954,Bronx,-73.8862,40.8592,-73.882,40.855,9093,86,88,Lat86Lon88,252
3960,Bronx,-73.8862,40.855,-73.882,40.8508,9094,85,88,Lat85Lon88,589
3958,Bronx,-73.8862,40.8508,-73.882,40.8466,9095,84,88,Lat84Lon88,300
